12/8/10,0,9,10,8,12
12/9/10,0,9,10,8,13
12/10/10,0,8,11,8,13
12/13/10,0,7,10,8,14
12/14/10,0,7,10,8,14
12/15/10,0,7,10,8,14
12/20/10,0,6,11,10,13
12/21/10,0,6,11,10,13
12/22/10,0,6,11,10,12
12/23/10,0,6,11,10,13
12/24/10,0,6,11,10,13
12/25/10,0,6,11,10,13
12/26/10,0,6,11,10,13
12/27/10,0,6,11,10,13
12/28/10,0,6,11,10,13
12/29/10,0,6,11,10,13
12/30/10,0,6,11,10,13
12/31/10,1,6,11,11,37
1/1/11,1,6,11,11,37
1/2/11,1,6,11,11,37
1/3/11,1,6,11,11,37
1/4/11,1,6,11,11,37
1/5/11,1,5,11,8,67
1/6/11,1,5,11,8,77
1/7/11,1,5,11,8,85
1/8/11,1,5,11,8,85
1/9/11,1,5,11,8,85
1/10/11,1,5,11,8,84
1/11/11,1,4,10,8,87
1/12/11,1,4,11,8,85
1/13/11,1,4,11,8,79
1/14/11,1,4,11,6,53
1/17/11,1,4,11,6,43
1/18/11,1,4,11,6,45
1/19/11,1,4,11,6,42
1/20/11,1,4,11,6,42
1/21/11,1,4,11,7,42
1/22/11,1,5,11,7,48
1/23/11,1,5,11,7,52
1/24/11,1,5,11,7,57
1/25/11,1,5,12,7,68
1/26/11,1,5,11,7,66
1/27/11,0,4,8,1,27
1/28/11,0,4,8,2,27
1/29/11,0,3,8,1,28
1/30/11,0,3,7,0,28
1/31/11,0,4,7,0,28
2/1/11,0,2,9,1,29
2/2/11,0,1,10,1,29
2/3/11,0,0,9,1,29
2/4/11,0,0,8,1,30
2/5/11,0,0,8,1,30
2/6/11,0,0,8,1,30
2/7/11,0,0,8,1,30
2/8/11,0,1,9,1,29
2/9/11,0,0,9,1,28
2/10/11,0,0,9,6,28
2/11/11,0,0,9,5,26
2/12/11,0,0,9,5,26
2/13/11,0,0,9,5,26
2/14/11,0,1,9,5,26
2/15/11,0,0,10,5,23
2/16/11,0,0,10,5,23
2/17/11,0,0,8,5,22
2/18/11,0,0,8,5,21
2/19/11,0,0,8,5,21
2/20/11,0,0,8,5,21
2/21/11,0,0,8,5,21
2/22/11,0,0,8,5,21
2/23/11,0,0,8,5,19
2/24/11,0,0,8,5,23
2/25/11,0,0,7,5,23
2/26/11,0,0,9,5,21
2/27/11,0,0,9,5,21
2/28/11,0,0,8,5,21
3/1/11,0,0,7,5,21
3/2/11,0,0,8,5,20
3/3/11,0,1,8,5,21
3/4/11,0,0,10,5,22
3/5/11,0,0,10,5,22
3/6/11,0,0,10,5,22
3/7/11,0,0,10,5,21
3/8/11,0,0,11,3,23
3/9/11,0,0,11,3,22
3/10/11,0,0,10,3,21
3/11/11,0,0,10,3,21
3/12/11,1,0,10,3,20
3/13/11,1,0,10,3,20
3/14/11,0,0,11,3,20
3/15/11,0,0,11,3,17
3/16/11,0,1,9,4,16
3/17/11,0,0,7,3,15
3/18/11,0,0,7,3,15
3/19/11,0,0,7,3,15
3/20/11,0,0,7,3,15
3/21/11,0,0,8,3,17
3/22/11,0,0,6,3,16
3/23/11,0,0,6,3,16
3/24/11,0,0,6,3,18
3/25/11,0,0,8,3,20
3/26/11,0,1,8,3,19
3/27/11,0,1,8,3,19
3/28/11,0,1,8,3,19
3/29/11,0,0,9,3,18
3/30/11,0,0,10,3,18
3/31/11,0,0,11,3,17
4/1/11,0,0,11,3,17
4/2/11,0,0,11,3,17
4/3/11,0,0,11,3,17
4/4/11,0,0,11,3,17
4/5/11,0,0,12,3,17
4/6/11,0,0,10,3,16
4/7/11,0,0,13,3,16
4/8/11,0,0,12,2,16
4/9/11,0,0,12,2,16
4/10/11,0,0,12,2,16
4/11/11,0,0,12,2,16
4/12/11,0,0,14,2,16
